"","Symbol","Description","NED1","NED2","NED3","NED4","DS1","DS2","DS3","DS4","Biotypes","EntrezID"
"7654","H2BC21","H2B clustered histone 21 [Source:HGNC Symbol;Acc:HGNC:4760]",1543,895,5676,1675,1129,657,1263,1282,"protein_coding",8349
"7655","EIF4ENIF1","eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:HGNC Symbol;Acc:HGNC:16687]",118,91,542,160,52,34,108,64,"protein_coding",56478
"7656","RNLS","renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]",41,24,74,31,4,10,17,13,"protein_coding",55328
"7657","APOBR","apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]",512,115,940,472,403,272,216,591,"protein_coding",55911
"7658","ATL3","atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]",279,99,992,237,117,121,221,182,"protein_coding",25923
"7659","NDUFA12","NADH:ubiquinone oxidoreductase subunit A12 [Source:HGNC Symbol;Acc:HGNC:23987]",27,88,154,17,20,21,32,36,"protein_coding",55967
"7660","UBE2G2","ubiquitin conjugating enzyme E2 G2 [Source:HGNC Symbol;Acc:HGNC:12483]",537,404,2476,584,205,221,700,410,"protein_coding",7327
"7661","OSBP2","oxysterol binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8504]",1763,2318,1244,726,751,101,468,679,"protein_coding",23762
"7662","APOO","apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]",25,23,56,9,2,9,14,12,"protein_coding",79135
"7663","TMED9","transmembrane p24 trafficking protein 9 [Source:HGNC Symbol;Acc:HGNC:24878]",184,106,819,102,78,72,133,147,"protein_coding",54732
"7664","SDR42E1","short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]",21,11,78,16,5,4,15,10,"protein_coding",93517
"7665","RBM33","RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]",106,68,952,496,40,12,321,85,"protein_coding",155435
"7666","H1-10","H1.10 linker histone [Source:HGNC Symbol;Acc:HGNC:4722]",545,307,1274,512,295,148,662,483,"protein_coding",8971
"7667","RBM43","RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790]",9,13,52,18,1,4,11,15,"protein_coding",375287
"7668","SUMO3","small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]",134,125,663,80,124,69,175,186,"protein_coding",6612
"7669","IMMP2L","inner mitochondrial membrane peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:14598]",24,34,138,29,13,5,44,18,"protein_coding",83943
"7670","FMNL1","formin like 1 [Source:HGNC Symbol;Acc:HGNC:1212]",1109,458,2512,884,732,369,866,1083,"protein_coding",752
"7671","ZFP90","ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]",10,13,125,10,12,5,22,11,"protein_coding",146198
"7672","NOC4L","nucleolar complex associated 4 homolog [Source:HGNC Symbol;Acc:HGNC:28461]",55,32,276,49,20,11,61,62,"protein_coding",79050
"7673","USP18","ubiquitin specific peptidase 18 [Source:HGNC Symbol;Acc:HGNC:12616]",29,14,53,4,6,17,14,5,"protein_coding",11274
"7674","NDUFA6","NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690]",68,112,285,24,68,44,25,87,"protein_coding",4700
"7675","TMEM106A","transmembrane protein 106A [Source:HGNC Symbol;Acc:HGNC:28288]",130,45,429,118,49,54,108,86,"protein_coding",113277
"7676","SIVA1","SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712]",111,115,453,83,85,93,107,119,"protein_coding",10572
"7677","BRI3BP","BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251]",150,52,330,90,75,90,69,174,"protein_coding",140707
"7678","AP3M1","adaptor related protein complex 3 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:569]",231,113,1227,356,87,155,264,192,"protein_coding",26985
"7679","CA13","carbonic anhydrase 13 [Source:HGNC Symbol;Acc:HGNC:14914]",11,8,84,10,25,5,14,47,"protein_coding",377677
"7680","BRF1","BRF1 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]",56,39,179,37,29,12,51,48,"protein_coding",2972
"7681","SEMA4B","semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]",628,98,1674,710,325,150,530,509,"protein_coding",10509
"7682","CIB1","calcium and integrin binding 1 [Source:HGNC Symbol;Acc:HGNC:16920]",257,290,928,181,170,99,214,224,"protein_coding",10519
"7683","NELFA","negative elongation factor complex member A [Source:HGNC Symbol;Acc:HGNC:12768]",102,92,290,96,49,47,114,103,"protein_coding",7469
"7684","SLC24A3","solute carrier family 24 member 3 [Source:HGNC Symbol;Acc:HGNC:10977]",22,11,61,17,6,7,24,22,"protein_coding",57419
"7685","ANO9","anoctamin 9 [Source:HGNC Symbol;Acc:HGNC:20679]",39,31,88,27,13,5,35,42,"protein_coding",338440
"7686","FAF1","Fas associated factor 1 [Source:HGNC Symbol;Acc:HGNC:3578]",54,63,211,55,23,17,43,23,"protein_coding",11124
"7687","FAM43A","family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]",51,16,90,61,22,21,51,60,"protein_coding",131583
"7688","NSMCE3","NSE3 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:7677]",96,62,300,191,53,42,97,58,"protein_coding",56160
"7689","HSF1","heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]",233,148,648,218,139,82,214,244,"protein_coding",3297
"7690","C6orf120","chromosome 6 open reading frame 120 [Source:HGNC Symbol;Acc:HGNC:21247]",145,107,612,175,91,71,207,123,"protein_coding",387263
"7691","MFSD6L","major facilitator superfamily domain containing 6 like [Source:HGNC Symbol;Acc:HGNC:26656]",83,6,62,56,44,13,54,38,"protein_coding",162387
"7692","LRRC37B","leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]",95,37,504,161,52,37,174,60,"protein_coding",114659
"7693","DDX51","DEAD-box helicase 51 [Source:HGNC Symbol;Acc:HGNC:20082]",73,78,314,68,58,36,72,115,"protein_coding",317781
"7694","NOMO2","NODAL modulator 2 [Source:HGNC Symbol;Acc:HGNC:22652]",24,32,210,34,18,32,60,41,"protein_coding",102723728
"7695","SIGIRR","single Ig and TIR domain containing [Source:HGNC Symbol;Acc:HGNC:30575]",770,503,1869,602,301,205,633,536,"protein_coding",59307
"7696","IFITM2","interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:5413]",18697,2571,50556,13623,9555,8269,7528,12606,"protein_coding",10581
"7697","TNFAIP2","TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]",960,97,2109,804,546,370,497,713,"protein_coding",7127
"7698","ZNF445","zinc finger protein 445 [Source:HGNC Symbol;Acc:HGNC:21018]",68,67,402,94,15,19,123,48,"protein_coding",353274
"7699","PGBD2","piggyBac transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:19399]",24,36,146,13,6,2,15,10,"protein_coding",267002
"7700","RAB11B","RAB11B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9761]",1827,1023,2528,1121,875,450,899,1362,"protein_coding",9230
"7701","PRMT3","protein arginine methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:30163]",45,35,212,58,23,33,60,46,"protein_coding",10196
"7702","GP1BA","glycoprotein Ib platelet subunit alpha [Source:HGNC Symbol;Acc:HGNC:4439]",442,74,450,153,162,49,150,257,"protein_coding",2811
"7703","PRPF39","pre-mRNA processing factor 39 [Source:HGNC Symbol;Acc:HGNC:20314]",100,80,882,126,29,32,179,120,"protein_coding",55015
"7704","ZNF74","zinc finger protein 74 [Source:HGNC Symbol;Acc:HGNC:13144]",15,8,66,18,14,14,26,16,"protein_coding",7625
"7705","KIAA0825","KIAA0825 [Source:HGNC Symbol;Acc:HGNC:28532]",66,11,452,151,28,25,127,79,"protein_coding",285600
"7706","UBALD2","UBA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438]",5345,3642,9400,4202,3204,1418,2646,5176,"protein_coding",283991
"7707","ZBTB37","zinc finger and BTB domain containing 37 [Source:HGNC Symbol;Acc:HGNC:28365]",75,36,453,138,40,30,95,49,"protein_coding",84614
"7708","CCDC137","coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:HGNC:33451]",12,10,43,7,3,7,23,3,"protein_coding",339230
"7709","ARL15","ADP ribosylation factor like GTPase 15 [Source:HGNC Symbol;Acc:HGNC:25945]",30,10,205,49,30,14,43,24,"protein_coding",54622
"7710","CDK10","cyclin dependent kinase 10 [Source:HGNC Symbol;Acc:HGNC:1770]",128,141,393,100,39,57,146,157,"protein_coding",8558
"7711","GAS2L1","growth arrest specific 2 like 1 [Source:HGNC Symbol;Acc:HGNC:16955]",272,69,487,199,178,45,184,172,"protein_coding",10634
"7712","ATP6V0A2","ATPase H+ transporting V0 subunit a2 [Source:HGNC Symbol;Acc:HGNC:18481]",37,21,154,52,26,24,69,30,"protein_coding",23545
"7713","TEDC1","tubulin epsilon and delta complex 1 [Source:HGNC Symbol;Acc:HGNC:20127]",17,11,53,12,13,12,17,16,"protein_coding",283643
"7714","HGS","hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]",77,54,380,70,46,35,115,106,"protein_coding",9146
"7715","SP140L","SP140 nuclear body protein like [Source:HGNC Symbol;Acc:HGNC:25105]",63,180,500,99,93,31,160,69,"protein_coding",93349
"7716","TARS3","threonyl-tRNA synthetase 3 [Source:HGNC Symbol;Acc:HGNC:24728]",67,103,550,98,51,34,108,60,"protein_coding",123283
"7717","SMYD3","SET and MYND domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15513]",27,24,199,38,17,4,75,35,"protein_coding",64754
"7718","METTL7A","methyltransferase like 7A [Source:HGNC Symbol;Acc:HGNC:24550]",430,210,743,267,191,124,189,238,"protein_coding",25840
"7719","TMEM179B","transmembrane protein 179B [Source:HGNC Symbol;Acc:HGNC:33744]",250,119,1057,153,117,145,232,195,"protein_coding",374395
"7720","GPRIN3","GPRIN family member 3 [Source:HGNC Symbol;Acc:HGNC:27733]",65,47,534,74,34,20,120,37,"protein_coding",285513
"7721","FAAP100","FA core complex associated protein 100 [Source:HGNC Symbol;Acc:HGNC:26171]",34,23,108,41,18,9,26,29,"protein_coding",80233
"7722","IRF7","interferon regulatory factor 7 [Source:HGNC Symbol;Acc:HGNC:6122]",563,163,852,424,327,230,301,541,"protein_coding",3665
"7723","SP1","Sp1 transcription factor [Source:HGNC Symbol;Acc:HGNC:11205]",583,149,2514,787,401,192,590,542,"protein_coding",6667
"7724","WASH3P","WASP family homolog 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:24362]",132,12,330,8,24,0,16,21,"transcribed_unprocessed_pseudogene",NA
"7725","MRPL40","mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]",76,66,224,50,40,43,47,44,"protein_coding",64976
"7726","PCGF3","polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]",114,43,397,81,38,16,105,68,"protein_coding",10336
"7727","LMLN","leishmanolysin like peptidase [Source:HGNC Symbol;Acc:HGNC:15991]",7,15,136,18,9,0,25,20,"protein_coding",89782
"7728","P4HB","prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]",915,840,3734,669,409,365,917,855,"protein_coding",5034
"7729","PSMD13","proteasome 26S subunit, non-ATPase 13 [Source:HGNC Symbol;Acc:HGNC:9558]",195,113,678,103,124,97,159,145,"protein_coding",5719
"7730","PBX1","PBX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8632]",157,218,237,162,105,42,96,132,"protein_coding",5087
"7731","ZFP36L1","ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]",2705,505,10015,3740,1792,942,3363,2607,"protein_coding",677
"7732","UBE2L3","ubiquitin conjugating enzyme E2 L3 [Source:HGNC Symbol;Acc:HGNC:12488]",807,642,3203,635,381,310,894,650,"protein_coding",7332
"7733","BRWD1","bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760]",256,289,1563,404,95,62,537,160,"protein_coding",54014
"7734","SNAI3","snail family transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:18411]",41,13,52,20,6,18,18,10,"protein_coding",333929
"7735","EP400P1","EP400 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26602]",13,16,56,19,5,3,24,6,"transcribed_unprocessed_pseudogene",NA
"7736","MYBL1","MYB proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:7547]",22,21,267,95,15,25,75,23,"protein_coding",4603
"7737","MOSMO","modulator of smoothened [Source:HGNC Symbol;Acc:HGNC:27087]",41,35,419,132,23,9,111,70,"protein_coding",730094
"7738","DRG1","developmentally regulated GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3029]",70,99,385,52,21,19,108,40,"protein_coding",4733
"7739","ANKFY1","ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]",208,91,889,293,89,65,224,158,"protein_coding",51479
"7740","YTHDF3","YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465]",139,49,771,255,41,43,210,93,"protein_coding",253943
"7741","IFIT1","interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]",92,9,142,25,36,16,25,40,"protein_coding",3434
"7742","CXorf38","chromosome X open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:28589]",75,59,379,115,29,31,98,77,"protein_coding",159013
"7743","CLDN24","claudin 24 [Source:HGNC Symbol;Acc:HGNC:37200]",9,6,66,22,10,11,15,7,"protein_coding",100132463
"7744","KCNQ5","potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]",11,11,77,6,6,7,28,12,"protein_coding",56479
"7745","SLC52A2","solute carrier family 52 member 2 [Source:HGNC Symbol;Acc:HGNC:30224]",133,103,329,160,69,74,137,136,"protein_coding",79581
"7746","PIGP","phosphatidylinositol glycan anchor biosynthesis class P [Source:HGNC Symbol;Acc:HGNC:3046]",18,15,122,27,5,11,21,24,"protein_coding",51227
"7747","IKZF1","IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176]",555,570,2526,808,347,138,700,514,"protein_coding",10320
"7748","BCAP31","B cell receptor associated protein 31 [Source:HGNC Symbol;Acc:HGNC:16695]",13,3,42,17,17,8,20,11,"protein_coding",10134
"7749","ZNF829","zinc finger protein 829 [Source:HGNC Symbol;Acc:HGNC:34032]",26,34,99,19,7,15,51,22,"protein_coding",374899
"7750","LAMP1","lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]",106,34,230,98,61,74,101,86,"protein_coding",3916
"7751","TAS2R60","taste 2 receptor member 60 [Source:HGNC Symbol;Acc:HGNC:20639]",53,22,195,102,8,32,84,44,"protein_coding",338398
"7752","POMK","protein O-mannose kinase [Source:HGNC Symbol;Acc:HGNC:26267]",135,78,573,124,77,28,181,76,"protein_coding",84197
"7753","C16orf54","chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649]",991,349,2349,1004,668,490,588,1005,"protein_coding",283897
"7754","KLHDC8B","kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]",92,18,105,60,36,13,46,40,"protein_coding",200942
"7755","SETD4","SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]",10,11,89,19,4,9,21,5,"protein_coding",54093
"7756","RNPC3","RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]",272,193,2155,579,245,203,815,269,"protein_coding",55599
"7757","ZNF267","zinc finger protein 267 [Source:HGNC Symbol;Acc:HGNC:13060]",344,197,2488,637,233,116,402,220,"protein_coding",10308
"7758","IRS2","insulin receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:6126]",180,38,453,293,119,87,175,206,"protein_coding",8660
"7759","BICD2","BICD cargo adaptor 2 [Source:HGNC Symbol;Acc:HGNC:17208]",241,222,916,327,195,60,346,171,"protein_coding",23299
"7760","TMLHE","trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]",151,86,645,216,91,26,190,118,"protein_coding",55217
"7761","RASA3","RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]",795,879,2527,913,476,293,1327,833,"protein_coding",22821
"7762","ZNF566","zinc finger protein 566 [Source:HGNC Symbol;Acc:HGNC:25919]",8,7,39,11,6,2,25,18,"protein_coding",84924
"7763","ZNF529","zinc finger protein 529 [Source:HGNC Symbol;Acc:HGNC:29328]",42,33,180,32,16,12,62,12,"protein_coding",57711
"7764","AIDA","axin interactor, dorsalization associated [Source:HGNC Symbol;Acc:HGNC:25761]",477,377,1758,558,219,79,434,324,"protein_coding",64853
"7765","CDIN1","CDAN1 interacting nuclease 1 [Source:HGNC Symbol;Acc:HGNC:26929]",18,3,59,15,7,2,15,7,"protein_coding",84529
"7766","CD300LF","CD300 molecule like family member f [Source:HGNC Symbol;Acc:HGNC:29883]",104,19,214,106,28,34,59,53,"protein_coding",146722
"7767","GSAP","gamma-secretase activating protein [Source:HGNC Symbol;Acc:HGNC:28042]",363,157,1785,480,115,118,576,282,"protein_coding",54103
"7768","PIP5K1C","phosphatidylinositol-4-phosphate 5-kinase type 1 gamma [Source:HGNC Symbol;Acc:HGNC:8996]",151,87,356,154,77,76,137,110,"protein_coding",23396
"7769","ZBTB6","zinc finger and BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:16764]",34,36,201,61,29,29,51,44,"protein_coding",10773
"7770","POLR3C","RNA polymerase III subunit C [Source:HGNC Symbol;Acc:HGNC:30076]",164,159,733,151,81,52,204,119,"protein_coding",10623
"7771","WWOX","WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799]",29,24,121,45,15,13,53,16,"protein_coding",51741
"7772","CIDECP1","cell death inducing DFFA like effector c pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24230]",35,19,115,33,32,9,23,33,"transcribed_unprocessed_pseudogene",NA
"7773","CENATAC","centrosomal AT-AC splicing factor [Source:HGNC Symbol;Acc:HGNC:30460]",219,199,813,267,129,75,296,223,"protein_coding",338657
"7774","BCL9L","BCL9 like [Source:HGNC Symbol;Acc:HGNC:23688]",342,395,813,447,309,98,538,452,"protein_coding",283149
"7775","POLR1D","RNA polymerase I and III subunit D [Source:HGNC Symbol;Acc:HGNC:20422]",290,738,1182,200,214,71,177,308,"protein_coding",51082
"7776","BLOC1S4","biogenesis of lysosomal organelles complex 1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:24206]",77,25,246,59,32,37,81,57,"protein_coding",55330
"7777","ZNF749","zinc finger protein 749 [Source:HGNC Symbol;Acc:HGNC:32783]",11,12,29,17,2,10,15,1,"protein_coding",388567
"7778","MRTFB","myocardin related transcription factor B [Source:HGNC Symbol;Acc:HGNC:29819]",16,32,323,86,16,18,56,35,"protein_coding",57496
"7779","BTLA","B and T lymphocyte associated [Source:HGNC Symbol;Acc:HGNC:21087]",57,80,334,66,48,41,103,31,"protein_coding",151888
"7780","GPAT2","glycerol-3-phosphate acyltransferase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:27168]",45,48,62,34,0,14,20,26,"protein_coding",150763
"7781","TOR3A","torsin family 3 member A [Source:HGNC Symbol;Acc:HGNC:11997]",220,72,463,41,62,41,61,91,"protein_coding",64222
"7782","PPP1CC","protein phosphatase 1 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9283]",874,649,2781,771,337,191,516,425,"protein_coding",5501
"7783","ZNF555","zinc finger protein 555 [Source:HGNC Symbol;Acc:HGNC:28382]",18,8,77,11,5,6,24,11,"protein_coding",148254
"7784","RXRA","retinoid X receptor alpha [Source:HGNC Symbol;Acc:HGNC:10477]",1038,616,1366,624,705,284,334,579,"protein_coding",6256
"7785","NUDT17","nudix hydrolase 17 [Source:HGNC Symbol;Acc:HGNC:26618]",10,6,64,22,9,11,19,16,"protein_coding",200035
"7786","CD300E","CD300e molecule [Source:HGNC Symbol;Acc:HGNC:28874]",138,62,582,76,66,83,105,67,"protein_coding",342510
"7787","FCAR","Fc fragment of IgA receptor [Source:HGNC Symbol;Acc:HGNC:3608]",104,53,518,81,60,71,125,123,"protein_coding",2204
"7788","KPNA4","karyopherin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6397]",447,202,1489,426,190,165,566,269,"protein_coding",3840
"7789","ZNF197","zinc finger protein 197 [Source:HGNC Symbol;Acc:HGNC:12988]",28,29,162,14,7,3,21,5,"protein_coding",110354863
"7790","NAP1L2","nucleosome assembly protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:7638]",11,13,44,14,1,4,4,10,"protein_coding",4674
"7791","GNG2","G protein subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]",430,247,1645,239,199,210,323,266,"protein_coding",54331
"7792","BTN3A2","butyrophilin subfamily 3 member A2 [Source:HGNC Symbol;Acc:HGNC:1139]",238,119,1034,212,116,76,159,188,"protein_coding",11118
"7793","INSIG1","insulin induced gene 1 [Source:HGNC Symbol;Acc:HGNC:6083]",169,43,494,133,115,64,121,95,"protein_coding",3638
"7794","TMEM222","transmembrane protein 222 [Source:HGNC Symbol;Acc:HGNC:25363]",122,27,361,77,38,73,49,75,"protein_coding",84065
"7795","ARHGAP30","Rho GTPase activating protein 30 [Source:HGNC Symbol;Acc:HGNC:27414]",1230,674,3216,554,793,543,716,1127,"protein_coding",257106
"7796","CYP4F3","cytochrome P450 family 4 subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:2646]",1449,82,3469,1237,834,461,902,929,"protein_coding",4051
"7797","SMYD4","SET and MYND domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21067]",27,21,188,35,11,8,52,39,"protein_coding",114826
"7798","GPATCH8","G-patch domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29066]",61,46,346,141,23,15,80,34,"protein_coding",23131
"7799","NF2","neurofibromin 2 [Source:HGNC Symbol;Acc:HGNC:7773]",67,51,404,80,38,26,125,96,"protein_coding",4771
"7800","SMIM29","small integral membrane protein 29 [Source:HGNC Symbol;Acc:HGNC:1340]",264,149,585,185,203,210,178,243,"protein_coding",221491
"7801","UBE2H","ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]",5753,4585,4819,2668,1158,335,1302,1924,"protein_coding",7328
