"","Symbol","Description","Biotypes","Average"
"8945","PABPC1P1","poly(A) binding protein cytoplasmic 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8558]","processed_pseudogene",89.125
"8946","DOC2GP","double C2 domain gamma, pseudogene [Source:HGNC Symbol;Acc:HGNC:37962]","transcribed_unitary_pseudogene",10.5
"8947","SMC3P1","SMC3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54642]","processed_pseudogene",23
"8948","TAPBP","TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]","protein_coding",217.125
"8949","LRRC8C-DT","LRRC8C divergent transcript [Source:HGNC Symbol;Acc:HGNC:53731]","lncRNA",60.875
"8950","MCTS1","MCTS1 re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:23357]","protein_coding",64.5
"8951","FTH1P7","ferritin heavy chain 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:3994]","processed_pseudogene",26.75
"8952","RPL36AP16","ribosomal protein L36a pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36416]","processed_pseudogene",14.5
"8953","AJM1","apical junction component 1 homolog [Source:HGNC Symbol;Acc:HGNC:37284]","protein_coding",20.125
"8954","","pseudogene similar to F830045P16Rik","transcribed_unitary_pseudogene",110.625
"8955","EEF1A1P3","eukaryotic translation elongation factor 1 alpha 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:3194]","processed_pseudogene",93.875
"8956","","pseudogene similar to part of ribosomal protein L26 (RPL26)","processed_pseudogene",77.25
"8957","TNF","tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]","protein_coding",168.5
"8958","","PTGES2 antisense RNA 1 (head to head) [Source:NCBI gene (formerly Entrezgene);Acc:389791]","lncRNA",19.625
"8959","HMGN2P35","high mobility group nucleosomal binding domain 2 pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:39406]","processed_pseudogene",15.25
"8960","LINC00342","long intergenic non-protein coding RNA 342 [Source:HGNC Symbol;Acc:HGNC:42470]","lncRNA",28.125
"8961","SNHG15","small nucleolar RNA host gene 15 [Source:HGNC Symbol;Acc:HGNC:27797]","lncRNA",19.375
"8962","SNHG7","small nucleolar RNA host gene 7 [Source:HGNC Symbol;Acc:HGNC:28254]","lncRNA",64.75
"8963","","chromosome X open reading frame 56 (CXorf56) pseudogene","processed_pseudogene",31.625
"8964","FAM238A","family with sequence similarity 238 member A [Source:HGNC Symbol;Acc:HGNC:17776]","transcribed_unprocessed_pseudogene",20.25
"8965","GPX1","glutathione peroxidase 1 [Source:HGNC Symbol;Acc:HGNC:4553]","protein_coding",6634.25
"8966","PFN1P1","profilin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42989]","processed_pseudogene",18.125
"8967","UICLM","up-regulated in colorectal cancer liver metastasis [Source:HGNC Symbol;Acc:HGNC:54869]","lncRNA",12.625
"8968","DDX11L10","DEAD/H-box helicase 11 like 10 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:14125]","transcribed_unprocessed_pseudogene",105.875
"8969","CICP27","capicua transcriptional repressor pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:48835]","processed_pseudogene",25.125
"8970","RPS15P4","ribosomal protein S15 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:35712]","processed_pseudogene",35.625
"8971","H2BC15","H2B clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:4749]","protein_coding",201.25
"8972","RPS28","ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:10418]","protein_coding",4283
"8973","UBE2SP1","ubiquitin conjugating enzyme E2 S pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30864]","processed_pseudogene",14.625
"8974","","POM121 membrane glycoprotein (POM121) pseudogene","processed_pseudogene",21.625
"8975","","pseudogene similar to part of eukaryotic translation elongation factor 1 alpha 1 (EEF1A1)","processed_pseudogene",213
"8976","RPL13AP6","ribosomal protein L13a pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:23737]","processed_pseudogene",228.125
"8977","TRIM26","tripartite motif containing 26 [Source:HGNC Symbol;Acc:HGNC:12962]","protein_coding",118
"8978","","ribosomal protein S27 (metallopanstimulin 1) (RPS27) pseudogene","processed_pseudogene",30.375
"8979","ZNF879","zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]","protein_coding",15.125
"8980","","ribosomal protein L7a (RPL7A) pseudogene","processed_pseudogene",86.625
"8981","BCAS2P2","BCAS2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39595]","processed_pseudogene",84.75
"8982","ZNF37BP","zinc finger protein 37B, pseudogene [Source:HGNC Symbol;Acc:HGNC:13103]","transcribed_processed_pseudogene",28.625
"8983","ZNF736","zinc finger protein 736 [Source:HGNC Symbol;Acc:HGNC:32467]","protein_coding",28.75
"8984","","ribosomal protein L26-like 1 (RPL26L1) pseudogene","processed_pseudogene",10.25
"8985","CCT6P3","chaperonin containing TCP1 subunit 6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:35137]","transcribed_unprocessed_pseudogene",101
"8986","MAPKAPK5-AS1","MAPKAPK5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:24091]","lncRNA",25.125
"8987","GAS5","growth arrest specific 5 [Source:HGNC Symbol;Acc:HGNC:16355]","lncRNA",141.125
"8988","HLA-B","major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]","protein_coding",3840.25
"8989","SLC25A25-AS1","SLC25A25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27844]","lncRNA",48.5
"8990","RPS3AP6","RPS3A pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:18630]","processed_pseudogene",19.375
"8991","BRD3OS","BRD3 opposite strand [Source:HGNC Symbol;Acc:HGNC:24742]","protein_coding",32.625
"8992","C12orf75","chromosome 12 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:35164]","protein_coding",145.625
"8993","SMIM1","small integral membrane protein 1 (Vel blood group) [Source:HGNC Symbol;Acc:HGNC:44204]","protein_coding",116.625
"8994","HGH1","HGH1 homolog [Source:HGNC Symbol;Acc:HGNC:24161]","protein_coding",68.5
"8995","TSPY26P","testis specific protein Y-linked 26, pseudogene [Source:HGNC Symbol;Acc:HGNC:16256]","transcribed_processed_pseudogene",24.25
"8996","LINC00957","long intergenic non-protein coding RNA 957 [Source:HGNC Symbol;Acc:HGNC:22332]","lncRNA",16.75
"8997","DUSP8P5","dual specificity phosphatase 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:45003]","processed_pseudogene",57.625
"8998","SNORA71B","small nucleolar RNA, H/ACA box 71B [Source:HGNC Symbol;Acc:HGNC:10233]","snoRNA",262.375
"8999","NFAM1","NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:HGNC:29872]","protein_coding",1254.875
"9000","POU5F1P3","POU class 5 homeobox 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:9222]","processed_pseudogene",45.625
"9001","NPM1P26","nucleophosmin 1 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:45205]","processed_pseudogene",136.5
"9002","CYCSP52","CYCS pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:24393]","processed_pseudogene",29.625
"9003","KIAA0040","KIAA0040 [Source:HGNC Symbol;Acc:HGNC:28950]","protein_coding",272.625
"9004","SNRPGP5","small nuclear ribonucleoprotein polypeptide G pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39324]","processed_pseudogene",17.375
"9005","B3GALT4","beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]","protein_coding",99.75
"9006","ASH1L-AS1","ASH1L antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44146]","lncRNA",28
"9007","COX7CP1","cytochrome c oxidase subunit 7C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2293]","processed_pseudogene",32.5
"9008","","UBX domain protein 2B (UBXN2B) pseudogene","processed_pseudogene",108.75
"9009","ZBED5","zinc finger BED-type containing 5 [Source:HGNC Symbol;Acc:HGNC:30803]","protein_coding",134.25
"9010","DDX11L2","DEAD/H-box helicase 11 like 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37103]","unprocessed_pseudogene",29.5
"9011","NRADDP","neurotrophin receptor associated death domain, pseudogene [Source:HGNC Symbol;Acc:HGNC:19337]","transcribed_unitary_pseudogene",17.75
"9012","FAM157A","family with sequence similarity 157 member A [Source:HGNC Symbol;Acc:HGNC:34079]","transcribed_unprocessed_pseudogene",25.625
"9013","GPS2P1","G protein pathway suppressor 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49622]","processed_pseudogene",11.125
"9014","ZNF853","zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]","protein_coding",22.875
"9015","LINC00299","long intergenic non-protein coding RNA 299 [Source:HGNC Symbol;Acc:HGNC:27940]","lncRNA",36.375
"9016","NIFK-AS1","NIFK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27385]","lncRNA",31
"9017","PPIAP36","peptidylprolyl isomerase A pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:53660]","processed_pseudogene",31.75
"9018","MIR600HG","MIR600 host gene [Source:HGNC Symbol;Acc:HGNC:23642]","lncRNA",33.25
"9019","ANKRD44-IT1","ANKRD44 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41477]","lncRNA",70.25
"9020","NANOGP4","Nanog homeobox pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:23102]","transcribed_processed_pseudogene",177.625
"9021","","pseudogene similar to part of septin 14 SEPT14","transcribed_unprocessed_pseudogene",95.5
"9022","CDKN2AIPNL","CDKN2A interacting protein N-terminal like [Source:HGNC Symbol;Acc:HGNC:30545]","protein_coding",44.125
"9023","FOXD2-AS1","FOXD2 adjacent opposite strand RNA 1 [Source:HGNC Symbol;Acc:HGNC:44256]","lncRNA",66.25
"9024","ZNF737","zinc finger protein 737 [Source:HGNC Symbol;Acc:HGNC:32468]","protein_coding",24.25
"9025","RGL2","ral guanine nucleotide dissociation stimulator like 2 [Source:HGNC Symbol;Acc:HGNC:9769]","protein_coding",290.75
"9026","","RAB13 member RAS oncogene family pseudogene","processed_pseudogene",154.75
"9027","HLA-DQA2","major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]","protein_coding",279.625
"9028","","nudix (nucleoside diphosphate linked moiety X) type 5 motif (NUDT5) pseudogene","processed_pseudogene",17.625
"9029","UQCRBP1","ubiquinol-cytochrome c reductase binding protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12583]","processed_pseudogene",65.875
"9030","FAM200B","family with sequence similarity 200 member B [Source:HGNC Symbol;Acc:HGNC:27740]","protein_coding",35.625
"9031","POU5F1P4","POU class 5 homeobox 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:33310]","processed_pseudogene",101.625
"9032","PRKCQ-AS1","PRKCQ antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44689]","lncRNA",105.5
"9033","LINC00649","long intergenic non-protein coding RNA 649 [Source:HGNC Symbol;Acc:HGNC:44305]","lncRNA",95.25
"9034","GOLGA2P5","GOLGA2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:25315]","transcribed_unprocessed_pseudogene",43.5
"9035","MPC1L","mitochondrial pyruvate carrier 1 like [Source:HGNC Symbol;Acc:HGNC:44205]","protein_coding",14.625
"9036","OR2W3","olfactory receptor family 2 subfamily W member 3 [Source:HGNC Symbol;Acc:HGNC:15021]","protein_coding",538
"9037","PHF5GP","PHD finger protein 5G pseudogene [Source:HGNC Symbol;Acc:HGNC:23269]","processed_pseudogene",45.875
"9038","SCARNA7","small Cajal body-specific RNA 7 [Source:HGNC Symbol;Acc:HGNC:32563]","scaRNA",3738.875
"9039","SCARNA18","small Cajal body-specific RNA 18 [Source:HGNC Symbol;Acc:HGNC:32559]","snoRNA",186
"9040","SNORA47","small nucleolar RNA, H/ACA box 47 [Source:HGNC Symbol;Acc:HGNC:32640]","snoRNA",50.25
"9041","","ribosomal protein S2 (RPS2) pseudogene","processed_pseudogene",46.875
"9042","RBM14","RNA binding motif protein 14 [Source:HGNC Symbol;Acc:HGNC:14219]","protein_coding",120.125
"9043","CASTOR3","CASTOR family member 3 [Source:HGNC Symbol;Acc:HGNC:29954]","transcribed_unprocessed_pseudogene",27.125
"9044","APOBEC3G","apolipoprotein B mRNA editing enzyme catalytic subunit 3G [Source:HGNC Symbol;Acc:HGNC:17357]","protein_coding",627.625
"9045","DEFA3","defensin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2762]","protein_coding",19.5
"9046","PARGP1","poly(ADP-ribose) glycohydrolase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45008]","transcribed_unprocessed_pseudogene",96.5
"9047","LILRA2","leukocyte immunoglobulin like receptor A2 [Source:HGNC Symbol;Acc:HGNC:6603]","protein_coding",1374.125
"9048","AMY2B","amylase alpha 2B [Source:HGNC Symbol;Acc:HGNC:478]","protein_coding",25.875
"9049","PSMB9","proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]","protein_coding",897
"9050","ZNF542P","zinc finger protein 542, pseudogene [Source:HGNC Symbol;Acc:HGNC:25393]","transcribed_unprocessed_pseudogene",27.25
"9051","COX19","cytochrome c oxidase assembly factor COX19 [Source:HGNC Symbol;Acc:HGNC:28074]","protein_coding",169
"9052","PPIL3","peptidylprolyl isomerase like 3 [Source:HGNC Symbol;Acc:HGNC:9262]","protein_coding",25.125
"9053","","ribosomal protein S8 (RPS8) pseudogene","processed_pseudogene",15.5
"9054","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding",29.75
"9055","RPS19P3","ribosomal protein S19 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:23560]","processed_pseudogene",30.625
"9056","","DnaJ (Hsp40) homolog, subfamily C, member 8 (DNAJC8) pseudogene","processed_pseudogene",13
"9057","RPL23AP64","ribosomal protein L23a pseudogene 64 [Source:HGNC Symbol;Acc:HGNC:36552]","processed_pseudogene",21.875
"9058","SEPTIN7P6","septin 7 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:38042]","processed_pseudogene",26.375
"9059","NSUN6","NOP2/Sun RNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23529]","protein_coding",40.375
"9060","RPL29P14","ribosomal protein L29 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36687]","processed_pseudogene",102.125
"9061","GUSBP2","GUSB pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:18792]","transcribed_unprocessed_pseudogene",19.75
"9062","SUMO1P1","SUMO1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33148]","processed_pseudogene",16.25
"9063","ATP5PO","ATP synthase peripheral stalk subunit OSCP [Source:HGNC Symbol;Acc:HGNC:850]","protein_coding",128.5
"9064","C8orf58","chromosome 8 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:32233]","protein_coding",26.875
"9065","","novel transcript","lncRNA",19
"9066","PISD","phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]","protein_coding",14.5
"9067","","dullard homolog (Xenopus laevis) (DULLARD) pseudogene","processed_pseudogene",29.625
"9068","PI4KA","phosphatidylinositol 4-kinase alpha [Source:HGNC Symbol;Acc:HGNC:8983]","protein_coding",365.625
"9069","PRR34-AS1","PRR34 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50499]","lncRNA",91
"9070","","ribosomal protein S18 (RPS18) pseudogene","processed_pseudogene",19.125
"9071","EIF6","eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]","protein_coding",293.75
"9072","MRPL20","mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478]","protein_coding",327.25
"9073","DECR2","2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]","protein_coding",34.875
"9074","AP5Z1","adaptor related protein complex 5 subunit zeta 1 [Source:HGNC Symbol;Acc:HGNC:22197]","protein_coding",174.375
"9075","ABCC13","ATP binding cassette subfamily C member 13 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:16022]","transcribed_unprocessed_pseudogene",174.125
"9076","MRPL33","mitochondrial ribosomal protein L33 [Source:HGNC Symbol;Acc:HGNC:14487]","protein_coding",58.25
"9077","MICAL3","microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24694]","protein_coding",40.625
"9078","STMP1","short transmembrane mitochondrial protein 1 [Source:HGNC Symbol;Acc:HGNC:41909]","protein_coding",2192.75
"9079","EFNA4","ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224]","protein_coding",20.375
"9080","C4orf48","chromosome 4 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:34437]","protein_coding",26
"9081","HLA-L","major histocompatibility complex, class I, L (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4970]","transcribed_unprocessed_pseudogene",52.25
"9082","WDR86-AS1","WDR86 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41186]","lncRNA",21
"9083","NFS1","NFS1 cysteine desulfurase [Source:HGNC Symbol;Acc:HGNC:15910]","protein_coding",137.5
"9084","DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728]","protein_coding",971.125
"9085","LILRA6","leukocyte immunoglobulin like receptor A6 [Source:HGNC Symbol;Acc:HGNC:15495]","protein_coding",1422.75
"9086","ASPRV1","aspartic peptidase retroviral like 1 [Source:HGNC Symbol;Acc:HGNC:26321]","protein_coding",62.875
"9087","OR2AE1","olfactory receptor family 2 subfamily AE member 1 [Source:HGNC Symbol;Acc:HGNC:15087]","protein_coding",13.125
"9088","FCGR2C","Fc fragment of IgG receptor IIc (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15626]","polymorphic_pseudogene",38.125
"9089","HBB","hemoglobin subunit beta [Source:HGNC Symbol;Acc:HGNC:4827]","protein_coding",728825.375
"9090","N4BP2L2","NEDD4 binding protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26916]","protein_coding",66.625
"9091","GABPB1-AS1","GABPB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44157]","lncRNA",25.5
"9092","A2M-AS1","A2M antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27057]","lncRNA",246.375
"9093","LINC00861","long intergenic non-protein coding RNA 861 [Source:HGNC Symbol;Acc:HGNC:45133]","lncRNA",130.75
"9094","NEAT1","nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]","lncRNA",13267.25
"9095","SNHG6","small nucleolar RNA host gene 6 [Source:HGNC Symbol;Acc:HGNC:32965]","lncRNA",110.625
"9096","SEPTIN7P14","septin 7 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:44219]","transcribed_unprocessed_pseudogene",152.125
"9097","NUDT16L2P","nudix hydrolase 16 like 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:27189]","transcribed_unitary_pseudogene",26.125
"9098","TNFRSF10A-DT","TNFRSF10A divergent transcript [Source:HGNC Symbol;Acc:HGNC:52647]","lncRNA",27.75
"9099","","SUMO interacting motifs containing 1 (SIMC1) pseudogene","transcribed_unprocessed_pseudogene",80.625
"9100","H2AJ","H2A.J histone [Source:HGNC Symbol;Acc:HGNC:14456]","protein_coding",18.125
"9101","PGAM5","PGAM family member 5, mitochondrial serine/threonine protein phosphatase [Source:HGNC Symbol;Acc:HGNC:28763]","protein_coding",118.5
"9102","ZCCHC3","zinc finger CCHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16230]","protein_coding",145.125
"9103","TWF2","twinfilin actin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9621]","protein_coding",1360.625
"9104","MARS2","methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]","protein_coding",53
"9105","LINC00926","long intergenic non-protein coding RNA 926 [Source:HGNC Symbol;Acc:HGNC:27514]","lncRNA",95.375
"9106","RRN3P1","RRN3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30548]","transcribed_unprocessed_pseudogene",54.125
"9107","CDK11B","cyclin dependent kinase 11B [Source:HGNC Symbol;Acc:HGNC:1729]","protein_coding",112.375
"9108","POU5F2","POU domain class 5, transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:26367]","protein_coding",33.125
"9109","SRP14-DT","SRP14 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48619]","lncRNA",19
"9110","TOX4P1","TOX high mobility group box family member 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44009]","processed_pseudogene",16.125
"9111","FMN1","formin 1 [Source:HGNC Symbol;Acc:HGNC:3768]","protein_coding",103.75
"9112","SNORA58","small nucleolar RNA, H/ACA box 58 [Source:HGNC Symbol;Acc:HGNC:32652]","snoRNA",41.5
"9113","HAUS5","HAUS augmin like complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29130]","protein_coding",114.5
"9114","","proteoglycan 3, pro eosinophil major basic protein 2 pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:643036]","transcribed_processed_pseudogene",108
"9115","ATP5MGL","ATP synthase membrane subunit g like [Source:HGNC Symbol;Acc:HGNC:13213]","protein_coding",23.5
"9116","UGDH-AS1","UGDH antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40601]","lncRNA",29.25
"9117","NAIP","NLR family apoptosis inhibitory protein [Source:HGNC Symbol;Acc:HGNC:7634]","protein_coding",659.25
